age,gender,ethnicity,priors_count,charge_severity,decile_score,recidivism,country,cluster,pca1,pca2
24,Male,Caucasian,3,0,5,0,Norway,1,47.786863729117535,-13.981413841687583
39,Female,Caucasian,4,1,1,1,USA,1,25.43683117763648,-19.27406840457623
47,Male,African-American,1,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Male,Caucasian,9,0,8,0,USA,1,25.43683117763648,-19.27406840457623
29,Male,African-American,7,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
48,Male,African-American,5,1,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
37,Male,Caucasian,0,0,2,0,Canada,1,35.83177757108504,-15.505969796835672
35,Male,African-American,5,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
45,Female,African-American,9,0,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
31,Female,African-American,2,1,2,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,African-American,0,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
37,Female,Caucasian,0,1,1,0,Canada,1,35.83177757108504,-15.505969796835672
39,Male,Hispanic,2,1,1,1,Mexico,0,-19.49759326883606,20.541445557669004
34,Male,African-American,9,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
35,Male,African-American,8,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Male,African-American,4,0,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,African-American,1,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
45,Male,Caucasian,1,1,5,1,Norway,1,47.786863729117535,-13.981413841687583
21,Male,African-American,0,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
35,Male,Hispanic,5,1,7,0,Brazil,0,-10.954484877497906,12.2286804464062
58,Male,Caucasian,3,0,2,0,Turkey,0,-1.0718220494459385,21.829144866124885
50,Male,African-American,24,0,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
35,Male,Caucasian,1,1,2,0,USA,1,25.43683117763648,-19.27406840457623
30,Male,Other,3,0,1,0,Indonesia,0,-41.4182672672213,-17.70168411169513
46,Female,Caucasian,2,1,8,0,Australia,1,37.21511453120613,-12.715415186841769
27,Male,Caucasian,2,0,4,0,Australia,1,37.21511453120613,-12.715415186841769
45,Male,African-American,0,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,African-American,4,1,4,1,Ghana,0,-39.34383608951236,-0.300683459588528
44,Male,Caucasian,2,0,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
54,Male,Caucasian,3,0,1,1,Norway,1,47.786863729117535,-13.981413841687583
29,Male,African-American,4,1,4,1,Ghana,0,-39.34383608951236,-0.300683459588528
34,Male,Hispanic,2,0,1,1,Mexico,0,-19.49759326883606,20.541445557669004
28,Male,African-American,18,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,Hispanic,0,0,2,0,Mexico,0,-19.49759326883606,20.541445557669004
24,Male,Caucasian,0,1,4,0,USA,1,25.43683117763648,-19.27406840457623
96,Male,Hispanic,2,1,2,1,Mexico,0,-19.49759326883606,20.541445557669004
34,Female,Asian,1,1,1,0,China,0,-11.389053585728368,-27.70221596669461
52,Female,Caucasian,0,0,1,0,Australia,1,37.21511453120613,-12.715415186841769
27,Male,African-American,0,0,2,1,Nigeria,0,-46.68282486694604,-11.414853507650276
61,Male,Other,0,0,1,0,Norway,1,47.786863729117535,-13.981413841687583
23,Male,Other,0,0,2,1,Norway,1,47.786863729117535,-13.981413841687583
24,Male,Caucasian,1,1,3,0,Norway,1,47.786863729117535,-13.981413841687583
40,Male,Caucasian,4,1,3,1,Turkey,0,-1.0718220494459385,21.829144866124885
61,Male,Caucasian,0,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
55,Female,Caucasian,6,1,4,0,USA,1,25.43683117763648,-19.27406840457623
38,Male,African-American,17,0,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
33,Male,African-American,0,0,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
35,Female,Hispanic,10,1,8,0,Spain,1,21.28767962005639,24.26151435635069
28,Male,Native American,2,1,3,0,Mexico,0,-19.49759326883606,20.541445557669004
20,Female,Caucasian,1,1,4,0,Australia,1,37.21511453120613,-12.715415186841769
22,Male,Other,5,1,4,1,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
26,Male,Caucasian,3,0,2,0,Turkey,0,-1.0718220494459385,21.829144866124885
32,Male,African-American,13,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
27,Female,Caucasian,0,1,2,0,Germany,1,43.806194382924325,0.9500192550843528
21,Male,African-American,1,1,8,0,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,Caucasian,0,1,3,1,Norway,1,47.786863729117535,-13.981413841687583
65,Female,Caucasian,0,0,1,0,Australia,1,37.21511453120613,-12.715415186841769
30,Male,African-American,9,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Male,African-American,2,1,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
42,Male,African-American,0,1,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Male,Caucasian,4,1,3,1,Germany,1,43.806194382924325,0.9500192550843528
52,Male,Caucasian,4,0,3,1,Turkey,0,-1.0718220494459385,21.829144866124885
25,Male,Caucasian,3,0,9,1,Norway,1,47.786863729117535,-13.981413841687583
50,Male,Hispanic,9,0,5,1,Mexico,0,-19.49759326883606,20.541445557669004
49,Male,African-American,10,1,3,1,Nigeria,0,-46.68282486694604,-11.414853507650276
31,Male,Hispanic,8,1,3,1,Spain,1,21.28767962005639,24.26151435635069
21,Male,African-American,1,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
77,Male,African-American,0,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
46,Male,African-American,0,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
71,Male,Caucasian,3,0,1,0,Norway,1,47.786863729117535,-13.981413841687583
29,Male,African-American,7,1,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,Caucasian,4,1,9,0,Canada,1,35.83177757108504,-15.505969796835672
53,Male,African-American,1,0,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
23,Male,African-American,0,0,3,1,Ghana,0,-39.34383608951236,-0.300683459588528
24,Female,African-American,0,0,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
34,Male,African-American,5,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
38,Male,African-American,22,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
50,Male,Caucasian,1,1,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
21,Male,African-American,0,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
33,Female,Hispanic,0,1,2,0,Mexico,0,-19.49759326883606,20.541445557669004
41,Male,Hispanic,2,1,2,0,Mexico,0,-19.49759326883606,20.541445557669004
45,Male,African-American,6,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
48,Male,Caucasian,3,1,1,1,Australia,1,37.21511453120613,-12.715415186841769
25,Male,African-American,3,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
24,Male,African-American,11,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
71,Male,African-American,8,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
52,Male,African-American,1,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
20,Male,Caucasian,0,0,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
35,Male,African-American,1,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Male,Caucasian,0,0,2,1,Australia,1,37.21511453120613,-12.715415186841769
32,Female,Hispanic,0,1,2,0,Mexico,0,-19.49759326883606,20.541445557669004
42,Female,Caucasian,0,1,1,0,USA,1,25.43683117763648,-19.27406840457623
56,Male,Other,0,0,1,0,Indonesia,0,-41.4182672672213,-17.70168411169513
29,Male,African-American,5,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
25,Male,African-American,9,1,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
35,Male,Caucasian,2,0,1,0,Germany,1,43.806194382924325,0.9500192550843528
55,Male,African-American,3,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Female,Other,1,0,1,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
61,Female,Caucasian,8,1,3,1,Norway,1,47.786863729117535,-13.981413841687583
22,Male,Hispanic,0,0,3,1,Mexico,0,-19.49759326883606,20.541445557669004
41,Male,Caucasian,0,0,1,0,Germany,1,43.806194382924325,0.9500192550843528
52,Male,Caucasian,0,1,1,0,Norway,1,47.786863729117535,-13.981413841687583
35,Male,African-American,23,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
24,Male,African-American,10,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Male,Caucasian,0,0,3,0,Canada,1,35.83177757108504,-15.505969796835672
29,Male,Caucasian,1,0,3,0,USA,1,25.43683117763648,-19.27406840457623
61,Male,Hispanic,2,1,4,1,Brazil,0,-10.954484877497906,12.2286804464062
26,Female,African-American,1,1,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
39,Male,Hispanic,2,0,3,0,Spain,1,21.28767962005639,24.26151435635069
41,Male,Caucasian,0,1,1,0,Canada,1,35.83177757108504,-15.505969796835672
27,Male,African-American,1,1,4,1,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,African-American,13,0,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
32,Male,Caucasian,1,0,2,0,Germany,1,43.806194382924325,0.9500192550843528
35,Male,Caucasian,0,0,1,0,USA,1,25.43683117763648,-19.27406840457623
30,Male,Caucasian,0,0,1,0,Germany,1,43.806194382924325,0.9500192550843528
24,Male,African-American,2,0,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
48,Male,Caucasian,2,0,2,0,Norway,1,47.786863729117535,-13.981413841687583
30,Male,African-American,10,0,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
55,Male,Caucasian,0,0,1,1,Canada,1,35.83177757108504,-15.505969796835672
26,Male,African-American,0,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Male,Caucasian,2,1,3,1,Germany,1,43.806194382924325,0.9500192550843528
24,Female,Other,0,1,3,0,Russia,0,-16.597492373513003,37.985810351285686
54,Male,African-American,28,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Female,Caucasian,2,0,7,1,Germany,1,43.806194382924325,0.9500192550843528
33,Male,African-American,13,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
40,Male,African-American,1,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,African-American,3,0,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,African-American,1,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,African-American,2,1,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
21,Female,African-American,0,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
47,Male,African-American,1,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
48,Male,African-American,9,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
22,Male,African-American,2,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
43,Male,Hispanic,1,0,1,1,Spain,1,21.28767962005639,24.26151435635069
30,Male,Hispanic,7,0,4,0,Spain,1,21.28767962005639,24.26151435635069
52,Female,African-American,0,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
29,Male,African-American,9,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
56,Female,African-American,2,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
38,Female,Caucasian,0,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
53,Male,Caucasian,1,1,3,0,USA,1,25.43683117763648,-19.27406840457623
55,Male,African-American,0,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
55,Male,Hispanic,1,1,2,1,Mexico,0,-19.49759326883606,20.541445557669004
29,Female,Caucasian,0,0,2,0,Australia,1,37.21511453120613,-12.715415186841769
33,Male,Caucasian,0,1,1,0,Germany,1,43.806194382924325,0.9500192550843528
34,Male,Hispanic,0,1,2,0,Mexico,0,-19.49759326883606,20.541445557669004
32,Male,African-American,7,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
21,Male,Caucasian,0,1,8,1,USA,1,25.43683117763648,-19.27406840457623
21,Male,African-American,0,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,African-American,0,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Male,African-American,2,0,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
43,Male,Caucasian,5,1,5,0,Germany,1,43.806194382924325,0.9500192550843528
61,Male,African-American,13,1,4,1,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,African-American,7,1,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
43,Male,African-American,4,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Female,Caucasian,2,1,10,0,Norway,1,47.786863729117535,-13.981413841687583
30,Male,African-American,1,1,9,0,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Male,Caucasian,0,1,1,0,Australia,1,37.21511453120613,-12.715415186841769
36,Male,Caucasian,12,1,1,0,Norway,1,47.786863729117535,-13.981413841687583
21,Male,Other,0,1,4,1,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
28,Male,Other,1,1,3,1,Norway,1,47.786863729117535,-13.981413841687583
32,Male,Caucasian,2,1,1,0,Norway,1,47.786863729117535,-13.981413841687583
28,Male,African-American,5,1,10,0,Ghana,0,-39.34383608951236,-0.300683459588528
29,Male,African-American,4,1,4,1,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,Caucasian,10,1,5,1,Norway,1,47.786863729117535,-13.981413841687583
28,Male,African-American,5,0,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
58,Male,African-American,16,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
34,Male,African-American,0,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
59,Male,Caucasian,0,0,2,1,Germany,1,43.806194382924325,0.9500192550843528
26,Male,African-American,2,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Female,Hispanic,0,0,2,0,Spain,1,21.28767962005639,24.26151435635069
30,Male,Hispanic,0,0,3,0,Brazil,0,-10.954484877497906,12.2286804464062
22,Male,Hispanic,1,1,2,1,Brazil,0,-10.954484877497906,12.2286804464062
25,Male,African-American,2,1,8,0,Nigeria,0,-46.68282486694604,-11.414853507650276
50,Female,Caucasian,2,1,1,1,Turkey,0,-1.0718220494459385,21.829144866124885
29,Male,African-American,3,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
24,Female,Caucasian,0,0,5,0,Australia,1,37.21511453120613,-12.715415186841769
22,Male,Caucasian,0,1,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
57,Male,African-American,19,1,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Male,African-American,17,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Male,Caucasian,1,1,4,0,Canada,1,35.83177757108504,-15.505969796835672
56,Male,African-American,3,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
33,Female,Caucasian,2,1,2,0,Australia,1,37.21511453120613,-12.715415186841769
30,Male,African-American,11,1,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
23,Female,Caucasian,0,1,3,0,USA,1,25.43683117763648,-19.27406840457623
28,Male,African-American,3,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
50,Female,Caucasian,30,0,6,1,Canada,1,35.83177757108504,-15.505969796835672
54,Male,Caucasian,0,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
29,Male,Caucasian,11,1,8,1,USA,1,25.43683117763648,-19.27406840457623
27,Male,Caucasian,0,0,2,0,Germany,1,43.806194382924325,0.9500192550843528
26,Male,Caucasian,1,0,4,0,Australia,1,37.21511453120613,-12.715415186841769
39,Male,Caucasian,0,1,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
34,Male,African-American,5,1,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Male,Other,2,0,6,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
23,Female,Caucasian,0,0,7,0,Australia,1,37.21511453120613,-12.715415186841769
48,Male,Caucasian,0,0,1,0,USA,1,25.43683117763648,-19.27406840457623
25,Male,Caucasian,7,1,10,1,Australia,1,37.21511453120613,-12.715415186841769
41,Male,Caucasian,1,1,1,1,Australia,1,37.21511453120613,-12.715415186841769
29,Male,African-American,6,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
21,Male,African-American,1,1,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
43,Male,Caucasian,4,1,5,1,Germany,1,43.806194382924325,0.9500192550843528
26,Male,Caucasian,0,0,2,0,Canada,1,35.83177757108504,-15.505969796835672
35,Male,African-American,9,1,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
51,Male,African-American,7,0,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,African-American,0,0,10,0,Ghana,0,-39.34383608951236,-0.300683459588528
23,Female,African-American,0,0,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Male,African-American,13,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,African-American,0,0,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
44,Male,Caucasian,8,1,6,1,USA,1,25.43683117763648,-19.27406840457623
24,Male,African-American,9,0,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
45,Male,African-American,0,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Female,Caucasian,2,0,2,0,Turkey,0,-1.0718220494459385,21.829144866124885
44,Male,African-American,1,0,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,African-American,6,0,10,0,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,Hispanic,1,1,5,0,Mexico,0,-19.49759326883606,20.541445557669004
53,Male,Caucasian,0,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
27,Male,African-American,0,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
48,Male,Caucasian,20,1,8,1,Turkey,0,-1.0718220494459385,21.829144866124885
21,Female,African-American,0,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
64,Male,Hispanic,1,1,1,0,Brazil,0,-10.954484877497906,12.2286804464062
23,Male,African-American,0,1,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Female,African-American,4,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
28,Male,African-American,1,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
42,Female,African-American,0,0,1,1,Ghana,0,-39.34383608951236,-0.300683459588528
41,Male,Caucasian,0,1,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
23,Female,Hispanic,2,1,4,1,Mexico,0,-19.49759326883606,20.541445557669004
24,Male,Hispanic,0,1,1,1,Mexico,0,-19.49759326883606,20.541445557669004
23,Male,African-American,0,1,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
20,Male,African-American,2,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
41,Male,Caucasian,17,0,9,1,USA,1,25.43683117763648,-19.27406840457623
24,Male,Hispanic,0,1,2,0,Brazil,0,-10.954484877497906,12.2286804464062
55,Male,Caucasian,0,0,1,0,USA,1,25.43683117763648,-19.27406840457623
24,Male,African-American,3,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
60,Male,Other,1,0,1,1,Russia,0,-16.597492373513003,37.985810351285686
30,Male,African-American,6,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Female,Caucasian,11,1,10,1,Norway,1,47.786863729117535,-13.981413841687583
31,Male,Caucasian,5,1,3,1,Norway,1,47.786863729117535,-13.981413841687583
20,Male,Other,0,0,6,1,Norway,1,47.786863729117535,-13.981413841687583
21,Female,African-American,1,1,9,0,Ghana,0,-39.34383608951236,-0.300683459588528
49,Male,African-American,10,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
43,Male,African-American,4,1,1,1,Ghana,0,-39.34383608951236,-0.300683459588528
21,Female,Other,2,1,4,1,Norway,1,47.786863729117535,-13.981413841687583
27,Male,Caucasian,0,1,4,0,Germany,1,43.806194382924325,0.9500192550843528
43,Male,African-American,1,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
45,Male,Hispanic,1,0,1,0,Mexico,0,-19.49759326883606,20.541445557669004
27,Female,Caucasian,0,1,2,1,Norway,1,47.786863729117535,-13.981413841687583
61,Male,Caucasian,0,0,1,0,Canada,1,35.83177757108504,-15.505969796835672
30,Female,African-American,2,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
25,Male,African-American,7,1,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
27,Male,African-American,1,1,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
34,Male,African-American,7,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
45,Male,African-American,5,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
43,Male,Caucasian,2,1,1,0,Australia,1,37.21511453120613,-12.715415186841769
54,Male,African-American,22,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
23,Male,African-American,0,0,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,Caucasian,0,0,5,0,USA,1,25.43683117763648,-19.27406840457623
